week_start,forecast_demand,forecast_lower,Category Name_x,model_used,Category Name_y,units_demand,Category Name,forecast_upper,forcast_lower,is_forecast
2015-05-11,6.30684078253859,1.503615425100866,Golf Apparel,Prophet,Golf Apparel,5.0,,,,False
2015-05-11,45.55628536426116,32.90797070575415,Golf Balls,Prophet,Golf Balls,45.0,,,,False
2015-05-11,29.70256914267388,20.711002517583207,Golf Gloves,Prophet,Golf Gloves,32.0,,,,False
2015-05-11,12.244257400992264,4.408889226675087,Golf Shoes,Prophet,Golf Shoes,8.0,,,,False
2015-05-11,17.747935217568987,9.832573692042894,Hockey,Prophet,Hockey,26.0,,,,False
2015-05-11,4.416966098005453,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,4.0,,,,False
2015-05-11,397.4301451200974,338.03700703430815,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,410.0,,,,False
2015-05-11,9.917490224147713,4.063381367768544,Lacrosse,Prophet,Lacrosse,7.0,,,,False
2015-05-11,150.29353722105222,128.10950240665667,Men's Footwear,Prophet,Men's Footwear,141.0,,,,False
2015-05-11,236.47309034906172,198.24415415133822,Shop By Sport,Prophet,Shop By Sport,232.0,,,,False
2015-05-11,5.364171830592816,0.0,Tennis & Racquet,Prophet,Tennis & Racquet,7.0,,,,False
2015-05-11,20.57166248560614,10.017954760582699,Trade-In,Prophet,Trade-In,27.0,,,,False
2015-05-11,113.83965246291318,96.05789077138627,Water Sports,Prophet,Water Sports,111.0,,,,False
2015-05-11,428.756702511144,363.9971562249295,Women's Apparel,Prophet,Women's Apparel,417.0,,,,False
2015-05-18,53.14941332598574,39.37769556391238,Accessories,Prophet,Accessories,61.0,,,,False
2015-05-18,14.654477875978099,6.041978292457611,Baseball & Softball,Prophet,Baseball & Softball,21.0,,,,False
2015-05-18,5.480955245796824,0.0,Boxing & MMA,Prophet,Boxing & MMA,7.0,,,,False
2015-05-18,93.84339030279163,80.67119815883714,Camping & Hiking,Prophet,Camping & Hiking,89.0,,,,False
2015-05-18,266.34965198669187,220.130417197332,Cardio Equipment,Prophet,Cardio Equipment,310.0,,,,False
2015-05-18,524.4740844516361,458.0143948326559,Cleats,Prophet,Cleats,489.0,,,,False
2015-05-18,77.56409311283848,58.51361234228261,Electronics,Prophet,Electronics,82.0,,,,False
2015-05-18,115.5961374066747,96.76428055981506,Fishing,Prophet,Fishing,117.0,,,,False
2015-05-18,8.930679799952618,2.9222823195051917,Fitness Accessories,Prophet,Fitness Accessories,13.0,,,,False
2015-05-18,30.296588006535316,18.650126551105476,Girls' Apparel,Prophet,Girls' Apparel,42.0,,,,False
2015-05-18,7.84982138557525,2.670728324002733,Golf Apparel,Prophet,Golf Apparel,9.0,,,,False
2015-05-18,41.85940986815347,27.73307122818064,Golf Balls,Prophet,Golf Balls,33.0,,,,False
2015-05-18,28.287732877167745,18.707338598468567,Golf Gloves,Prophet,Golf Gloves,24.0,,,,False
2015-05-18,10.985756315098044,2.645539470642276,Golf Shoes,Prophet,Golf Shoes,13.0,,,,False
2015-05-18,15.693299560043183,8.11804575444055,Hockey,Prophet,Hockey,16.0,,,,False
2015-05-18,6.715693188713365,0.6015112303322356,Hunting & Shooting,Prophet,Hunting & Shooting,18.0,,,,False
2015-05-18,406.80100003269996,346.0092702104503,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,379.0,,,,False
2015-05-18,10.507294529897655,4.411462957657706,Lacrosse,Prophet,Lacrosse,10.0,,,,False
2015-05-18,161.60716219811746,139.59893651051755,Men's Footwear,Prophet,Men's Footwear,166.0,,,,False
2015-05-18,236.2202486581071,194.81250353013226,Shop By Sport,Prophet,Shop By Sport,224.0,,,,False
2015-05-18,5.949731754552802,0.0,Tennis & Racquet,Prophet,Tennis & Racquet,7.0,,,,False
2015-05-18,23.85442771804476,12.982829968972599,Trade-In,Prophet,Trade-In,17.0,,,,False
2015-05-18,114.45484234954732,98.07692384886842,Water Sports,Prophet,Water Sports,101.0,,,,False
2015-05-18,435.67439845664336,366.79046071757125,Women's Apparel,Prophet,Women's Apparel,431.0,,,,False
2015-05-25,47.59795335481118,33.01468799093954,Accessories,Prophet,Accessories,59.0,,,,False
2015-05-25,15.074913135450737,5.539785766850467,Baseball & Softball,Prophet,Baseball & Softball,11.0,,,,False
2015-05-25,6.074017967593043,0.0,Boxing & MMA,Prophet,Boxing & MMA,8.0,,,,False
2015-05-25,96.3559111020313,82.84101328103547,Camping & Hiking,Prophet,Camping & Hiking,99.0,,,,False
2015-05-25,268.0332667567093,221.0770748758402,Cardio Equipment,Prophet,Cardio Equipment,309.0,,,,False
2015-05-25,518.9355804706934,452.27480287677804,Cleats,Prophet,Cleats,498.0,,,,False
2015-05-25,68.70030038575484,50.81899976819896,Electronics,Prophet,Electronics,81.0,,,,False
2015-05-25,115.86987620681516,97.46508897963429,Fishing,Prophet,Fishing,128.0,,,,False
2015-05-25,6.622257615242235,0.7010715017314659,Fitness Accessories,Prophet,Fitness Accessories,2.0,,,,False
2015-05-25,27.707099925430928,15.572334913789145,Girls' Apparel,Prophet,Girls' Apparel,29.0,,,,False
2015-05-25,9.448160446861142,4.317906851994356,Golf Apparel,Prophet,Golf Apparel,5.0,,,,False
2015-05-25,35.50999557833116,23.52673927487492,Golf Balls,Prophet,Golf Balls,64.0,,,,False
2015-05-25,24.506303935818952,14.791733495549492,Golf Gloves,Prophet,Golf Gloves,26.0,,,,False
2015-05-25,12.422636735456933,4.529972624026214,Golf Shoes,Prophet,Golf Shoes,14.0,,,,False
2015-05-25,13.831288020184642,4.693749826480933,Hockey,Prophet,Hockey,16.0,,,,False
2015-05-25,408.94217230274995,343.7595753710881,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,380.0,,,,False
2015-05-25,9.008073403146728,3.125113312238624,Lacrosse,Prophet,Lacrosse,10.0,,,,False
2015-05-25,166.92575671288958,143.63456116361021,Men's Footwear,Prophet,Men's Footwear,154.0,,,,False
2015-05-25,227.55643701496027,186.97931511307883,Shop By Sport,Prophet,Shop By Sport,231.0,,,,False
2015-05-25,7.068849275808055,0.7217543881140843,Tennis & Racquet,Prophet,Tennis & Racquet,1.0,,,,False
2015-05-25,24.106209880951077,13.212978042669256,Trade-In,Prophet,Trade-In,33.0,,,,False
2015-05-25,111.03334837906179,93.90362320322323,Water Sports,Prophet,Water Sports,121.0,,,,False
2015-05-25,437.40938312460975,373.6389816845987,Women's Apparel,Prophet,Women's Apparel,482.0,,,,False
2015-06-01,40.767639277338475,26.243841723538154,Accessories,Prophet,Accessories,41.0,,,,False
2015-06-01,12.193094086991506,3.5042413939678587,Baseball & Softball,Prophet,Baseball & Softball,19.0,,,,False
2015-06-01,8.778169148449361,0.7468771180661377,Boxing & MMA,Prophet,Boxing & MMA,4.0,,,,False
2015-06-01,98.27029602422928,84.44528055864635,Camping & Hiking,Prophet,Camping & Hiking,89.0,,,,False
2015-06-01,265.3539503504406,218.956640568137,Cardio Equipment,Prophet,Cardio Equipment,344.0,,,,False
2015-06-01,501.11567621682286,439.546170901078,Cleats,Prophet,Cleats,497.0,,,,False
2015-06-01,67.14650305793506,50.00456213842871,Electronics,Prophet,Electronics,66.0,,,,False
2015-06-01,118.19281087490191,100.95115753451226,Fishing,Prophet,Fishing,113.0,,,,False
2015-06-01,28.89996458362218,17.76634506237419,Girls' Apparel,Prophet,Girls' Apparel,12.0,,,,False
2015-06-01,9.54230131426963,4.578848751178574,Golf Apparel,Prophet,Golf Apparel,9.0,,,,False
2015-06-01,32.529157817414884,19.842816962074966,Golf Balls,Prophet,Golf Balls,31.0,,,,False
2015-06-01,21.230966949232613,11.820418292651391,Golf Gloves,Prophet,Golf Gloves,39.0,,,,False
2015-06-01,16.082534269911513,8.597645274771684,Golf Shoes,Prophet,Golf Shoes,26.0,,,,False
2015-06-01,14.84380593257833,6.6795562594582725,Hockey,Prophet,Hockey,6.0,,,,False
2015-06-01,9.41870407989402,3.1467209070283957,Hunting & Shooting,Prophet,Hunting & Shooting,4.0,,,,False
2015-06-01,395.1909515709703,335.00863912228374,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,409.0,,,,False
2015-06-01,6.920117438904999,0.7582502567393489,Lacrosse,Prophet,Lacrosse,4.0,,,,False
2015-06-01,162.95648128281994,140.15437736713673,Men's Footwear,Prophet,Men's Footwear,163.0,,,,False
2015-06-01,217.58716350412533,176.0787814711323,Shop By Sport,Prophet,Shop By Sport,227.0,,,,False
2015-06-01,7.136812310150707,0.6740814561071058,Tennis & Racquet,Prophet,Tennis & Racquet,13.0,,,,False
2015-06-01,21.027760929931674,10.406815723487233,Trade-In,Prophet,Trade-In,38.0,,,,False
2015-06-01,104.06985992126995,86.4273506768958,Water Sports,Prophet,Water Sports,101.0,,,,False
2015-06-01,434.0939927531984,362.25305468755363,Women's Apparel,Prophet,Women's Apparel,394.0,,,,False
2015-06-08,38.59295484762306,25.030318522473028,Accessories,Prophet,Accessories,44.0,,,,False
2015-06-08,8.472019178989967,0.0,Baseball & Softball,Prophet,Baseball & Softball,2.0,,,,False
2015-06-08,97.6326127852805,83.97497707517212,Camping & Hiking,Prophet,Camping & Hiking,102.0,,,,False
2015-06-08,261.79423991661673,218.04725387801804,Cardio Equipment,Prophet,Cardio Equipment,312.0,,,,False
2015-06-08,485.85242508751776,423.2393795875534,Cleats,Prophet,Cleats,419.0,,,,False
2015-06-08,75.34044429404324,57.6193034781437,Electronics,Prophet,Electronics,55.0,,,,False
2015-06-08,123.07314763748641,103.63895291658888,Fishing,Prophet,Fishing,137.0,,,,False
2015-06-08,6.642445083250879,1.0288265684272697,Fitness Accessories,Prophet,Fitness Accessories,8.0,,,,False
2015-06-08,32.94175476816912,21.466945191143008,Girls' Apparel,Prophet,Girls' Apparel,45.0,,,,False
2015-06-08,8.422182435407795,3.4429448032787517,Golf Apparel,Prophet,Golf Apparel,18.0,,,,False
2015-06-08,34.07553330405954,20.401383919943655,Golf Balls,Prophet,Golf Balls,31.0,,,,False
2015-06-08,19.9702274381813,10.43817640072147,Golf Gloves,Prophet,Golf Gloves,9.0,,,,False
2015-06-08,18.062733348077206,9.555278159845143,Hockey,Prophet,Hockey,26.0,,,,False
2015-06-08,7.186264505872061,1.1180343515109303,Hunting & Shooting,Prophet,Hunting & Shooting,14.0,,,,False
2015-06-08,375.67260408208165,311.3818375128602,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,357.0,,,,False
2015-06-08,5.943855518901007,0.2571068458206085,Lacrosse,Prophet,Lacrosse,4.0,,,,False
2015-06-08,154.1073481620772,127.2385857741238,Men's Footwear,Prophet,Men's Footwear,174.0,,,,False
2015-06-08,217.17437890139172,177.85438200250846,Shop By Sport,Prophet,Shop By Sport,189.0,,,,False
2015-06-08,6.036454875412412,0.0,Tennis & Racquet,Prophet,Tennis & Racquet,2.0,,,,False
2015-06-08,17.365191389690832,6.131343823135284,Trade-In,Prophet,Trade-In,15.0,,,,False
2015-06-08,98.75687158266656,82.89709073728713,Water Sports,Prophet,Water Sports,94.0,,,,False
2015-06-08,430.5464903704001,362.26130741703435,Women's Apparel,Prophet,Women's Apparel,411.0,,,,False
2015-06-15,41.79801395156742,28.238173943269658,Accessories,Prophet,Accessories,46.0,,,,False
2015-06-15,7.493924741874817,0.0,Baseball & Softball,Prophet,Baseball & Softball,4.0,,,,False
2015-06-15,9.488189814878316,1.5913904081457546,Boxing & MMA,Prophet,Boxing & MMA,9.0,,,,False
2015-06-15,94.65202278316633,81.58772985116978,Camping & Hiking,Prophet,Camping & Hiking,94.0,,,,False
2015-06-15,262.5399650869529,219.54433626148125,Cardio Equipment,Prophet,Cardio Equipment,264.0,,,,False
2015-06-15,488.75614838969386,424.4970294374071,Cleats,Prophet,Cleats,579.0,,,,False
2015-06-15,87.22235229967295,68.93616206657047,Electronics,Prophet,Electronics,97.0,,,,False
2015-06-15,128.5125378889373,108.31378685233572,Fishing,Prophet,Fishing,114.0,,,,False
2015-06-15,7.465329933401503,2.0376862203541,Fitness Accessories,Prophet,Fitness Accessories,16.0,,,,False
2015-06-15,35.63906948931094,23.420822463075865,Girls' Apparel,Prophet,Girls' Apparel,44.0,,,,False
2015-06-15,7.777360452105947,3.2242722916891147,Golf Apparel,Prophet,Golf Apparel,5.0,,,,False
2015-06-15,36.134321567232725,23.805412936702954,Golf Balls,Prophet,Golf Balls,22.0,,,,False
2015-06-15,19.68503966983749,9.929301475780107,Golf Gloves,Prophet,Golf Gloves,16.0,,,,False
2015-06-15,17.541372786919787,9.849349815435271,Golf Shoes,Prophet,Golf Shoes,16.0,,,,False
2015-06-15,19.895897681478413,11.948972887673893,Hockey,Prophet,Hockey,6.0,,,,False
2015-06-15,4.41918722444653,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,2.0,,,,False
2015-06-15,369.238267849672,309.327965539442,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,452.0,,,,False
2015-06-15,6.491931560468377,0.8776991801189947,Lacrosse,Prophet,Lacrosse,7.0,,,,False
2015-06-15,148.04147859759348,126.13048401941595,Men's Footwear,Prophet,Men's Footwear,133.0,,,,False
2015-06-15,228.22038954242143,187.37102528462495,Shop By Sport,Prophet,Shop By Sport,243.0,,,,False
2015-06-15,5.335784542916034,0.0,Tennis & Racquet,Prophet,Tennis & Racquet,4.0,,,,False
2015-06-15,16.237431184792698,5.8553946038393585,Trade-In,Prophet,Trade-In,24.0,,,,False
2015-06-15,100.41907718800411,84.49346543391347,Water Sports,Prophet,Water Sports,115.0,,,,False
2015-06-15,432.0746339794961,363.34840617799335,Women's Apparel,Prophet,Women's Apparel,398.0,,,,False
2015-06-22,46.081097909168136,31.341365473455333,Accessories,Prophet,Accessories,40.0,,,,False
2015-06-22,10.852161313990713,2.474681853580075,Baseball & Softball,Prophet,Baseball & Softball,14.0,,,,False
2015-06-22,6.218598193471805,0.0,Boxing & MMA,Prophet,Boxing & MMA,9.0,,,,False
2015-06-22,91.6887267613564,78.25378071137293,Camping & Hiking,Prophet,Camping & Hiking,87.0,,,,False
2015-06-22,267.50872276951696,221.3684532113347,Cardio Equipment,Prophet,Cardio Equipment,257.0,,,,False
2015-06-22,509.9560999536142,445.2837748663779,Cleats,Prophet,Cleats,529.0,,,,False
2015-06-22,93.62939962306245,75.77353571316466,Electronics,Prophet,Electronics,93.0,,,,False
2015-06-22,131.04276814792283,112.76946376026636,Fishing,Prophet,Fishing,129.0,,,,False
2015-06-22,7.909617123259655,1.819217814808977,Fitness Accessories,Prophet,Fitness Accessories,8.0,,,,False
2015-06-22,34.320900803597866,23.25995616858758,Girls' Apparel,Prophet,Girls' Apparel,42.0,,,,False
2015-06-22,8.728479168761636,3.522441510506219,Golf Apparel,Prophet,Golf Apparel,9.0,,,,False
2015-06-22,35.2865508473669,22.102616843715374,Golf Balls,Prophet,Golf Balls,32.0,,,,False
2015-06-22,18.782172360939143,9.727945852412743,Golf Gloves,Prophet,Golf Gloves,22.0,,,,False
2015-06-22,13.68024319664259,5.23722788069481,Golf Shoes,Prophet,Golf Shoes,6.0,,,,False
2015-06-22,17.883605114558165,9.612265662642205,Hockey,Prophet,Hockey,19.0,,,,False
2015-06-22,3.4744629052202685,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,1.0,,,,False
2015-06-22,383.16316266838714,323.3316101164718,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,326.0,,,,False
2015-06-22,148.55769062624316,126.03301448509573,Men's Footwear,Prophet,Men's Footwear,135.0,,,,False
2015-06-22,240.30144778097997,200.42329445191555,Shop By Sport,Prophet,Shop By Sport,208.0,,,,False
2015-06-22,6.620940400537712,0.44688345086985026,Tennis & Racquet,Prophet,Tennis & Racquet,5.0,,,,False
2015-06-22,18.63118758809147,7.0277758825654475,Trade-In,Prophet,Trade-In,7.0,,,,False
2015-06-22,108.5170311350224,91.20076727335035,Water Sports,Prophet,Water Sports,124.0,,,,False
2015-06-22,439.0347522484697,371.26985842170177,Women's Apparel,Prophet,Women's Apparel,432.0,,,,False
2015-06-29,47.06767551411139,32.89258175208584,Accessories,Prophet,Accessories,56.0,,,,False
2015-06-29,16.61513909052141,8.488289129393891,Baseball & Softball,Prophet,Baseball & Softball,19.0,,,,False
2015-06-29,90.98742522744332,77.24503862078117,Camping & Hiking,Prophet,Camping & Hiking,102.0,,,,False
2015-06-29,270.56927288855996,225.31678565789528,Cardio Equipment,Prophet,Cardio Equipment,309.0,,,,False
2015-06-29,532.277012307102,471.1547832855183,Cleats,Prophet,Cleats,526.0,,,,False
2015-06-29,90.20240794200937,72.8164595887593,Electronics,Prophet,Electronics,71.0,,,,False
2015-06-29,128.4332918429719,109.09799095422562,Fishing,Prophet,Fishing,137.0,,,,False
2015-06-29,8.729112253367985,3.108248761679611,Fitness Accessories,Prophet,Fitness Accessories,5.0,,,,False
2015-06-29,30.939531343155462,18.910127808381496,Girls' Apparel,Prophet,Girls' Apparel,22.0,,,,False
2015-06-29,32.972371178968515,19.542208205113432,Golf Balls,Prophet,Golf Balls,29.0,,,,False
2015-06-29,17.497274975076614,8.673931291883381,Golf Gloves,Prophet,Golf Gloves,11.0,,,,False
2015-06-29,10.41456258829696,2.832020620432641,Golf Shoes,Prophet,Golf Shoes,5.0,,,,False
2015-06-29,13.799154058377166,5.605630199334259,Hockey,Prophet,Hockey,15.0,,,,False
2015-06-29,5.098420823007295,0.0,Hunting & Shooting,Prophet,Hunting & Shooting,9.0,,,,False
2015-06-29,405.64767219971037,342.9077703471832,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,488.0,,,,False
2015-06-29,7.986099892158136,2.164364386865321,Lacrosse,Prophet,Lacrosse,15.0,,,,False
2015-06-29,152.86709373730903,129.52517250682453,Men's Footwear,Prophet,Men's Footwear,159.0,,,,False
2015-06-29,241.32945477855074,200.82494638221687,Shop By Sport,Prophet,Shop By Sport,259.0,,,,False
2015-06-29,9.709269633558803,3.6741915983499687,Tennis & Racquet,Prophet,Tennis & Racquet,3.0,,,,False
2015-06-29,22.95932650658564,12.126655275087746,Trade-In,Prophet,Trade-In,17.0,,,,False
2015-06-29,116.20813668728408,98.15833954958961,Water Sports,Prophet,Water Sports,92.0,,,,False
2015-06-29,446.2426520884394,379.4331238372753,Women's Apparel,Prophet,Women's Apparel,449.0,,,,False
2015-07-06,44.09425070229195,30.741240686183403,Accessories,Prophet,Accessories,61.0,,,,False
2015-07-06,20.772745915106142,11.557366160451657,Baseball & Softball,Prophet,Baseball & Softball,31.0,,,,False
2015-07-06,5.659792910169404,0.0,Boxing & MMA,Prophet,Boxing & MMA,5.0,,,,False
2015-07-06,92.69944769706937,79.79495903959491,Camping & Hiking,Prophet,Camping & Hiking,86.0,,,,False
2015-07-06,266.72181380141336,224.98277848359842,Cardio Equipment,Prophet,Cardio Equipment,245.0,,,,False
2015-07-06,536.956134337911,474.05913715666304,Cleats,Prophet,Cleats,469.0,,,,False
2015-07-06,80.48640778535747,61.98622611355401,Electronics,Prophet,Electronics,84.0,,,,False
2015-07-06,121.77711836681708,103.89396690069668,Fishing,Prophet,Fishing,131.0,,,,False
2015-07-06,29.70561185056418,17.830380012660036,Girls' Apparel,Prophet,Girls' Apparel,9.0,,,,False
2015-07-06,11.381675396180198,6.510524556354883,Golf Apparel,Prophet,Golf Apparel,29.0,,,,False
2015-07-06,33.0723607999471,21.787953493167205,Golf Balls,Prophet,Golf Balls,25.0,,,,False
2015-07-06,17.567839308207738,8.4423348633308,Golf Gloves,Prophet,Golf Gloves,15.0,,,,False
2015-07-06,9.829437045465623,1.5160777449482448,Golf Shoes,Prophet,Golf Shoes,6.0,,,,False
2015-07-06,11.961014511447587,3.469050272405172,Hockey,Prophet,Hockey,10.0,,,,False
2015-07-06,8.001442993438323,2.1773722024500417,Hunting & Shooting,Prophet,Hunting & Shooting,2.0,,,,False
2015-07-06,418.7505946074679,351.72884299264337,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,410.0,,,,False
2015-07-06,7.261547824396228,1.8824796187525665,Lacrosse,Prophet,Lacrosse,5.0,,,,False
2015-07-06,155.54135218219508,131.58526122096814,Men's Footwear,Prophet,Men's Footwear,156.0,,,,False
2015-07-06,230.75259794814102,191.7401824132097,Shop By Sport,Prophet,Shop By Sport,230.0,,,,False
2015-07-06,12.6210805876466,5.742450109534891,Tennis & Racquet,Prophet,Tennis & Racquet,25.0,,,,False
2015-07-06,26.47182690726168,16.152300229651168,Trade-In,Prophet,Trade-In,22.0,,,,False
2015-07-06,116.78125884746349,99.90398916100062,Water Sports,Prophet,Water Sports,115.0,,,,False
2015-07-06,449.0667180390339,379.845763908139,Women's Apparel,Prophet,Women's Apparel,475.0,,,,False
2015-07-13,39.42890151959916,25.14974094380261,Accessories,Prophet,Accessories,29.0,,,,False
2015-07-13,20.49372211693008,11.826871642396336,Baseball & Softball,Prophet,Baseball & Softball,6.0,,,,False
2015-07-13,95.10939398399684,81.63172139495471,Camping & Hiking,Prophet,Camping & Hiking,91.0,,,,False
2015-07-13,258.678273550996,212.62592557327437,Cardio Equipment,Prophet,Cardio Equipment,261.0,,,,False
2015-07-13,521.8022904017498,458.1860691914187,Cleats,Prophet,Cleats,567.0,,,,False
2015-07-13,72.082356047371,54.491743755217755,Electronics,Prophet,Electronics,90.0,,,,False
2015-07-13,115.0274269158964,96.11101921843424,Fishing,Prophet,Fishing,113.0,,,,False
2015-07-13,11.16130035462907,5.434415340888644,Fitness Accessories,Prophet,Fitness Accessories,14.0,,,,False
2015-07-13,32.043698763777634,20.644766936911022,Girls' Apparel,Prophet,Girls' Apparel,54.0,,,,False
2015-07-13,10.397075997433078,5.228851982249784,Golf Apparel,Prophet,Golf Apparel,7.0,,,,False
2015-07-13,36.29573835766798,23.015875702870595,Golf Balls,Prophet,Golf Balls,38.0,,,,False
2015-07-13,19.73128406013971,11.010664749050875,Golf Gloves,Prophet,Golf Gloves,21.0,,,,False
2015-07-13,10.680000249751165,2.321374276393998,Golf Shoes,Prophet,Golf Shoes,17.0,,,,False
2015-07-13,14.441164560240571,6.121584785023829,Hockey,Prophet,Hockey,19.0,,,,False
2015-07-13,10.215654507330077,4.370216855272624,Hunting & Shooting,Prophet,Hunting & Shooting,5.0,,,,False
2015-07-13,415.7837477101157,350.2994905278474,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,391.0,,,,False
2015-07-13,6.024558151917454,0.6642367352366174,Lacrosse,Prophet,Lacrosse,8.0,,,,False
2015-07-13,154.3889085182112,130.35920024549714,Men's Footwear,Prophet,Men's Footwear,169.0,,,,False
2015-07-13,220.34599354721678,180.3554628291641,Shop By Sport,Prophet,Shop By Sport,191.0,,,,False
2015-07-13,13.325729529885137,6.705207366070912,Tennis & Racquet,Prophet,Tennis & Racquet,3.0,,,,False
2015-07-13,27.124210243280366,16.78532811625995,Trade-In,Prophet,Trade-In,21.0,,,,False
2015-07-13,110.37315399254452,94.92472842958551,Water Sports,Prophet,Water Sports,109.0,,,,False
2015-07-13,449.52585687222523,381.17148237922385,Women's Apparel,Prophet,Women's Apparel,531.0,,,,False
2015-07-20,35.2963767736381,22.11034441336046,Accessories,Prophet,Accessories,45.0,,,,False
2015-07-20,16.36551691967276,7.51524277128657,Baseball & Softball,Prophet,Baseball & Softball,15.0,,,,False
2015-07-20,9.049204855160806,0.8383820437355674,Boxing & MMA,Prophet,Boxing & MMA,8.0,,,,False
2015-07-20,96.32419925080066,81.80296123705533,Camping & Hiking,Prophet,Camping & Hiking,100.0,,,,False
2015-07-20,254.2273561260537,211.32729903901867,Cardio Equipment,Prophet,Cardio Equipment,216.0,,,,False
2015-07-20,503.1800125508842,438.59012827000925,Cleats,Prophet,Cleats,463.0,,,,False
2015-07-20,70.27177173768801,52.95239197607026,Electronics,Prophet,Electronics,66.0,,,,False
2015-07-20,112.13031659717069,93.68649499351343,Fishing,Prophet,Fishing,102.0,,,,False
2015-07-20,10.11710447025534,4.109275760598336,Fitness Accessories,Prophet,Fitness Accessories,5.0,,,,False
2015-07-20,34.922435091305324,22.933898590858636,Girls' Apparel,Prophet,Girls' Apparel,24.0,,,,False
2015-07-20,8.67085045048389,3.3598482512355474,Golf Apparel,Prophet,Golf Apparel,4.0,,,,False
2015-07-20,38.79516096673843,24.952575775969695,Golf Balls,Prophet,Golf Balls,39.0,,,,False
2015-07-20,22.40785736074414,11.813213067311128,Golf Gloves,Prophet,Golf Gloves,16.0,,,,False
2015-07-20,10.214585926367597,2.7497799186657605,Golf Shoes,Prophet,Golf Shoes,3.0,,,,False
2015-07-20,18.676606874462994,10.175084376812578,Hockey,Prophet,Hockey,18.0,,,,False
2015-07-20,10.775658570838914,4.277445009952775,Hunting & Shooting,Prophet,Hunting & Shooting,23.0,,,,False
2015-07-20,403.79700440320664,342.19986491293844,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,422.0,,,,False
2015-07-20,5.231360996891548,0.0,Lacrosse,Prophet,Lacrosse,3.0,,,,False
2015-07-20,151.9469529014143,128.52842232204884,Men's Footwear,Prophet,Men's Footwear,149.0,,,,False
2015-07-20,221.34853276613387,183.2845920814298,Shop By Sport,Prophet,Shop By Sport,280.0,,,,False
2015-07-20,11.50246479653803,5.5267369393693295,Tennis & Racquet,Prophet,Tennis & Racquet,10.0,,,,False
2015-07-20,24.747430289677645,14.841893159091759,Trade-In,Prophet,Trade-In,28.0,,,,False
2015-07-20,103.61566096331475,87.22837853923373,Water Sports,Prophet,Water Sports,106.0,,,,False
2015-07-20,453.96310111379614,387.40031052318074,Women's Apparel,Prophet,Women's Apparel,425.0,,,,False
2015-07-27,32.69483522618428,19.113781848218625,Accessories,Prophet,Accessories,23.0,,,,False
2015-07-27,11.660695304454988,2.649842784190079,Baseball & Softball,Prophet,Baseball & Softball,9.0,,,,False
2015-07-27,95.4819467202825,82.1152056239367,Camping & Hiking,Prophet,Camping & Hiking,102.0,,,,False
2015-07-27,257.0121074110387,211.45196822838548,Cardio Equipment,Prophet,Cardio Equipment,250.0,,,,False
2015-07-27,499.51755889194624,435.1109585403111,Cleats,Prophet,Cleats,503.0,,,,False
2015-07-27,74.90195191446408,57.9686156230653,Electronics,Prophet,Electronics,92.0,,,,False
2015-07-27,114.0440777692153,94.80899376257769,Fishing,Prophet,Fishing,114.0,,,,False
2015-07-27,7.631923277212207,2.10171314644935,Fitness Accessories,Prophet,Fitness Accessories,7.0,,,,False
2015-07-27,34.571616556723214,22.230441752919667,Girls' Apparel,Prophet,Girls' Apparel,35.0,,,,False
2015-07-27,8.189980912232514,3.161197810659042,Golf Apparel,Prophet,Golf Apparel,8.0,,,,False
2015-07-27,36.89864451368566,24.213431020411836,Golf Balls,Prophet,Golf Balls,39.0,,,,False
2015-07-27,23.3444456308314,13.71655737459847,Golf Gloves,Prophet,Golf Gloves,40.0,,,,False
2015-07-27,7.684942250889538,0.0,Golf Shoes,Prophet,Golf Shoes,5.0,,,,False
2015-07-27,20.36051663067983,12.290062665623893,Hockey,Prophet,Hockey,2.0,,,,False
2015-07-27,10.187872105213945,3.5785498746376505,Hunting & Shooting,Prophet,Hunting & Shooting,8.0,,,,False
2015-07-27,391.434524755812,333.68670730498826,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,386.0,,,,False
2015-07-27,5.362012183054351,0.0,Lacrosse,Prophet,Lacrosse,14.0,,,,False
2015-07-27,151.66303394058178,129.63313711873008,Men's Footwear,Prophet,Men's Footwear,139.0,,,,False
2015-07-27,232.19537125925774,192.3196030045784,Shop By Sport,Prophet,Shop By Sport,185.0,,,,False
2015-07-27,8.68638912646798,2.0097325551624365,Tennis & Racquet,Prophet,Tennis & Racquet,13.0,,,,False
2015-07-27,21.057095726993253,10.21287561326349,Trade-In,Prophet,Trade-In,29.0,,,,False
